ID,CONT0,CAT0PR,DUM0,CONT0CATV,CONT1,CONT2,CONT3,CONT4,CONT5,CONT6,CONT7,CONT8,CONT9,DUM1,ORD0,ORD1,CAT1PR,YLC0_pot,YLC1_pot,YLC2_pot,YLC3_pot,YLC0_pot_se,YLC1_pot_se,YLC2_pot_se,YLC3_pot_se,YLC1vs0_iate,YLC2vs0_iate,YLC3vs0_iate,YLC2vs1_iate,YLC3vs1_iate,YLC3vs2_iate,YLC1vs0_iate_se,YLC2vs0_iate_se,YLC3vs0_iate_se,YLC2vs1_iate_se,YLC3vs1_iate_se,YLC3vs2_iate_se,YLC1vs0_iatemate,YLC2vs0_iatemate,YLC3vs0_iatemate,YLC2vs1_iatemate,YLC3vs1_iatemate,YLC3vs2_iatemate,YLC1vs0_iatemate_se,YLC2vs0_iatemate_se,YLC3vs0_iatemate_se,YLC2vs1_iatemate_se,YLC3vs1_iatemate_se,YLC3vs2_iatemate_se
186.0,-2.8422660264820587,97.0,1.0,-1.6214216246627184,-1.2370556089212676,-0.9041004844395985,-0.9473639799889596,0.1272690807912426,0.7007057306528808,-0.2412099829610025,1.191508959163816,0.8981866132365001,0.16270445433658734,0.0,5.0,9.0,83.0,-30.075878889991944,-12.149412354569957,7.437688035898565,36.27522345950703,3.2226323666779955,1.426739559344149,1.5531839204299656,3.454621225828324,17.926466535421987,37.51356692589051,66.35110234949897,19.58710039046852,48.42463581407699,28.837535423608468,3.5243361276924414,3.57739285813605,4.72438008469939,2.109020166067583,3.7376454599307745,3.7877154202270513,0.1379891970257311,0.6108814813073954,3.689101919123809,0.4728922842816643,3.551112722098078,3.0782204378164137,3.5907986678816455,3.479962349771558,4.617120260433426,1.7500265929099323,3.5028923219775376,3.3891824238208494
187.0,-1.9058605584375297,5.0,1.0,-1.6214216246627184,0.8097601005064117,0.5138638286787108,1.2633013082259366,-0.6153844831828122,1.3129320573612315,0.010168499100627459,0.4401135315436481,0.07218808883368545,-0.6167441167453258,1.0,6.0,2.0,137.0,-30.712582427719234,-13.226147748490362,4.593268776791865,32.217067056892546,2.854390110453902,1.2591060660522848,1.6894565558230512,3.1149095940687648,17.48643467922887,35.3058512045111,62.92964948461178,17.81941652528223,45.44321480538291,27.62379828010068,3.119758161817467,3.3168970976909313,4.22495025791768,2.1070385709766084,3.3597633644040017,3.543575204963925,-0.4800777308899909,-1.7748693117946217,-1.0431455057671937,-1.2947915809046309,-0.5630677748772028,0.731723806027428,2.950708424954902,2.939207659729481,3.950440287890516,1.60118593752787,3.0872047563634406,3.0762143400006545
190.0,-0.5167667168534739,59.0,0.0,-0.4708332508412998,0.06194930075506318,-0.24940777448843285,0.09368372625383924,-0.7672402279361479,0.6278531447551875,1.2653235562569405,-1.0243441152064616,-0.36455654916033603,-0.9002292125824687,1.0,7.0,1.0,227.0,-30.955026133487145,-13.024897476620794,7.313516096778828,32.97525932583092,2.706571370155467,1.119088446939997,1.6759707301549434,3.5718066505597394,17.93012865686635,38.26854223026597,63.930285459318064,20.33841357339962,46.00015680245171,25.661743229052092,2.9288030889460313,3.1834582563748715,4.481442996483167,2.0152510613843297,3.7430150548798706,3.9454632981842424,0.1072455888703937,1.33145105608316,0.9767049339650398,1.2242054672127662,0.8694593450946461,-0.3547461221181203,2.838261881533814,2.8810032604991758,4.2526698597216575,1.4018006295715928,3.4278369497170456,3.4633098955600947
192.0,-1.2848876217159375,3.0,1.0,-1.6214216246627184,0.9624864721349689,-0.2230870076861736,0.31372424381826114,-1.3635007239176522,-0.5095582424569288,-1.2003540626741978,0.5184438670148224,-0.803230350888239,0.7191666725547718,0.0,7.0,5.0,173.0,-30.466990724120336,-11.94592303392795,7.573844106324102,33.28862658991406,2.8606740378760147,1.0622853359467894,1.5449825994026998,3.322441975462882,18.521067690192385,38.04083483044444,63.755617314034396,19.519767140252053,45.234549623842014,25.714782483589957,3.0515415917115476,3.2512193379461474,4.384298875680758,1.8749456971935765,3.4881328551655373,3.6640949650322687,0.6875747772352134,1.0931338113004079,1.0486013090983233,0.40555903406519445,0.36102653186310985,-0.0445325022020846,3.103958450228973,3.0905916194087126,4.230182983019593,1.4571196614451123,3.2351026598299923,3.2222798942442306
193.0,-0.8496019177284917,29.0,0.0,-0.8886317757201432,-0.4403687587204757,-1.6300755577587884,-0.2418009975794093,0.6824056015584693,1.0878963432065951,0.8434815966349559,-0.3492022019266188,0.6651359556252888,-0.6930414658328506,0.0,8.0,6.0,193.0,-30.694329911655224,-12.57423653958421,6.500053626906131,34.95806372065857,2.632954495244901,1.2209133813355175,1.547420234189589,3.484284131657926,18.120093372071015,37.194383538561354,65.65239363231379,19.07429016649034,47.53230026024278,28.458010093752442,2.9022540996188564,3.0540069998625894,4.367228558726181,1.9710755606783545,3.692000188901316,3.8124461033964256,0.11382548201508857,0.07390754231857188,2.772602650278965,-0.03991793969651669,2.6587771682638763,2.698695107960393,3.115677667569013,3.0883284727115674,4.320073784702875,1.5183016593794565,3.3809029383865004,3.3557160347626476
194.0,-1.5790072376965276,229.0,0.0,-1.6214216246627184,0.07535525879962783,0.6604938650277763,-0.581308830361579,1.698736502022595,0.4904540705600412,0.41769215457676895,-0.946818023537256,0.5022136294762228,0.2331965545520424,1.0,1.0,7.0,181.0,-31.26965958345201,-13.871582973377313,5.682647904444487,32.95531011893405,3.0370141602217053,1.6698332525366888,1.5860981098497668,3.36043318437112,17.398076610074696,36.9523074878965,64.22496970238606,19.5542308778218,46.826893092311366,27.272662214489564,3.4658041059275706,3.4262460833186155,4.529455397286718,2.303052388754164,3.7524464390447845,3.715941119109886,-0.4279345154696903,0.008221597882920095,1.2474257533799324,0.4361561133526104,1.6753602688496227,1.2392041554970123,3.8092711581764904,3.658494427847261,5.034235729493604,1.8363593211985414,3.9155029636144207,3.7689784000638036
195.0,-0.5092069829149795,53.0,1.0,-0.4708332508412998,-0.2994333634085389,0.4313352013246764,-0.16607812755636675,-1.2286103614792299,-0.6391759675612687,0.3774994268404744,-2.3213018277917645,1.3599037826257665,1.7109631637765936,0.0,7.0,4.0,79.0,-30.8682549532279,-12.422679539252083,6.892968946842587,31.132044745862554,2.969367054076447,1.3320138076542458,1.7587178085358095,3.4503728500382933,18.445575413975817,37.76122390007049,62.000299699090455,19.31564848609467,43.55472428511464,24.239075799019968,3.2544433449694896,3.451119967763456,4.552165803891156,2.2062069517256453,3.6985583121079677,3.8727459423957025,0.6542615112491228,0.8557018911569342,-0.6477544762446583,0.20144037990781133,-1.3020159874937811,-1.5034563674015926,3.252873409507012,3.2673183144490197,5.078299796843082,1.7818510753350667,4.276535176209268,4.287532701101117
196.0,1.7211002249560208,197.0,0.0,1.6635044382564037,-1.7138265283603509,-0.6647959090068398,0.6854673132133623,-2.055267896229872,2.0955728986845235,-0.1748539353520494,-0.8485494633106129,2.143994000939737,0.6323577052648722,1.0,8.0,9.0,31.0,-30.931579814437868,-11.853357186824674,11.48828459232345,35.6046697633476,3.1204970282746083,1.6603750275106892,2.0562826615071566,4.032309185499642,19.078222627613194,42.41986440676132,66.53624957778547,23.341641779148123,47.458026950172275,24.116385171024152,3.534734351468549,3.73708443676158,5.098727201070425,2.6429422271393066,4.360775458498856,4.5263468439216785,1.2658795998124188,5.619786444599147,3.9824017744227853,4.353906844786728,2.7165221746103665,-1.6373846701763615,3.739352742507182,3.716387944008065,5.4100797213663165,2.278463726407553,4.54409729140184,4.525218294314436
197.0,0.2336431237038235,101.0,1.0,0.179485277989533,0.07424057587040614,-1.261426224178507,-1.8825967134002093,-1.2550946770791578,1.7652978107128738,0.5221485151691952,0.5477844003186281,0.2135638119954019,0.4106939259239461,0.0,8.0,1.0,197.0,-30.216953520476295,-12.302352448208214,7.8021376196561,32.07274220701096,2.4678382610929614,1.225676896097778,1.738237242675746,3.051415829148469,17.91460107226808,38.019091140132396,62.289695727487256,20.104490067864315,44.37509465521917,24.27060458735486,2.7554508771782187,3.0185583305179495,3.924457191165699,2.126911508608871,3.288376866480745,3.5117812110384694,0.13470136150917722,1.1400246014359272,-0.397078585558567,1.00532323992675,-0.5317799470677442,-1.5371031869944942,2.621694081059424,2.7052811515071498,3.7353369276764243,1.6810923214021285,3.075754744390472,3.147305752811177
198.0,-1.6915455096063137,11.0,0.0,-1.6214216246627184,1.8263621069052869,-2.3213567617968445,-0.0682920526414222,1.4957658492323749,-1.1571997091327175,-0.6834391639967017,0.9325788281738489,-0.4441036188648408,0.761873812006553,0.0,1.0,5.0,109.0,-31.222142854602406,-13.240010396826346,3.5589715247815983,31.54173958083503,2.423678589974547,1.3046611842503193,1.5231606571494023,3.0306404674586944,17.98213245777606,34.78111437938401,62.76388243543744,16.798981921607943,44.78174997766138,27.982768056053434,2.7525186126873793,2.862557649199193,3.8805926803130553,2.0055321471313405,3.2995336713977776,3.3918726436123823,0.3323219909607674,-2.148757903833733,-0.34593450707987483,-2.4810798947945,-0.6782564980406423,1.8028233967538578,2.941490135586137,2.829560031041336,4.033169132514829,1.6661082836607037,3.322041555291955,3.2233531991704987
203.0,0.2778981582114646,191.0,0.0,0.179485277989533,0.18333949357368126,-1.3183977915143887,-0.3706112114091451,1.4702026968912243,0.3967438674757791,-0.4542953533600705,0.35378027394685796,1.2984514830583689,-0.2616206198954911,1.0,2.0,1.0,23.0,-31.516533261249087,-14.41742333369045,2.7939967843244755,27.005220546340947,2.540922840107463,1.6005816195593368,1.5851385475937019,2.755407473073634,17.099109927558636,34.310530045573564,58.52175380759003,17.211420118014928,41.4226438800314,24.211223762016473,3.003023543073042,2.9948210454795534,3.748140768707841,2.2526708006139424,3.1865548580781127,3.1788259716029597,-0.7141412935082926,-2.6169292816802243,-4.210971484219106,-1.9027879881719316,-3.4968301907108135,-1.594042202538882,3.027303077148179,2.90817067934938,3.9438982873672646,1.7475735315260499,3.1860461780962055,3.0730738728963285
204.0,2.4883166688420095,181.0,0.0,1.6635044382564037,-0.5943499423919136,0.3357796050329565,0.045623262783729406,-0.2158596580081041,-0.5502760362631913,0.0019170443933467067,0.1731453865301894,-0.04615253502288087,-0.7389334682224746,0.0,1.0,8.0,197.0,-31.023725052689123,-13.91414639524609,6.2659931171292484,32.49837775650408,2.768165292922553,1.5104680283393568,1.5337342655067996,2.981087182612521,17.10957865744303,37.28971816981837,63.5221028091932,20.18013951237534,46.41252415175017,26.23238463937483,3.153450927726066,3.164661101307798,4.068122402199529,2.152638952965654,3.341914788706026,3.3524948303504276,-0.7036725636238983,0.3622588425645823,0.8353284961473711,1.0659314061884806,1.5390010597712696,0.47306965358278885,3.111711095157184,2.992371645843725,4.139785125155551,1.561797375370973,3.2592551077393948,3.1455183967750844
205.0,0.7142990728217454,113.0,0.0,0.8851836694325024,-0.6075215315856579,-0.7869657703906728,0.7914337620639017,-1.0140761317481577,-0.6633630281189641,-1.3908908502379511,0.5348322654433525,1.1127434391159643,0.023578316396967343,0.0,5.0,9.0,139.0,-30.914956520330705,-11.9890738490137,9.395780964085262,36.32163069418909,3.406302523505606,1.5300136290657333,2.003862675343763,3.554770573041462,18.925882671317005,40.31073748441597,67.2365872145198,21.38485481309896,48.31070454320279,26.925849730103828,3.7341449605990866,3.9520074017233977,4.923341417025858,2.5211916481621857,3.8700562698865784,4.08066899522583,1.0137883236845628,3.3269130536104607,4.493447797922235,2.3131247299258977,3.479659474237672,1.1665347443117744,3.8754300218253843,3.9108259464967756,4.970425071347273,2.0536578244610184,3.6916224435951066,3.728763601488033
208.0,0.2311006786252475,229.0,1.0,0.179485277989533,-1.0916252733849794,-1.383379507894135,-0.8309035988958645,-0.04848082329897741,-0.40682719744359946,-1.4355616518724719,-0.5304571625324033,0.8482893048528187,-0.7134883570780042,1.0,9.0,6.0,3.0,-30.61714590770476,-11.124418224518479,8.595928430670297,35.20056800626995,3.137347183961167,1.079110537415562,1.6514973156073058,3.5161403017977384,19.49272768318628,39.21307433837506,65.8177139139747,19.720346655188777,46.324986230788426,26.60463957559965,3.317744249436711,3.545474684180836,4.712344424448976,1.972795715582189,3.6780051894862242,3.884673217322717,1.6807306081803504,2.3162504014136447,3.1301450552748906,0.6355197932332943,1.4494144470945403,0.8138946538612459,3.288756239148952,3.3354143818249122,4.528644736140517,1.4956595889479871,3.4089047586726164,3.4539402356792617
209.0,-0.8868950531726294,2.0,0.0,-0.8886317757201432,-0.2595355961639429,-0.5506970715528148,-1.1141658878098086,0.4301044151665914,0.03994847618774948,-0.646000559813615,0.12561221404386494,-0.34972655929414365,0.11752453462513475,0.0,9.0,5.0,43.0,-30.20586974133878,-12.644320143543066,5.93876092218624,32.42793631690729,2.500365407891329,1.0940097147031271,1.2800171537975256,3.2207688841491438,17.561549597795715,36.14463066352502,62.63380605824607,18.583081065729306,45.07225646045036,26.48917539472105,2.729227808161933,2.808962635386148,4.077398604267541,1.6838352561580172,3.4015010599686923,3.4658038200566454,-0.25170162327120404,-0.7828286637287587,-0.05497265979104338,-0.5311270404575547,0.19672896348016067,0.7278560039377153,2.541779271158958,2.5035682054529196,3.830194753079388,1.3358055614732525,3.1916946259354124,3.1613488389113877
210.0,-0.9084106594657652,23.0,0.0,-0.8886317757201432,-1.0718157382187339,-0.3387480612552189,-2.0620409216521893,-2.011586603396724,-1.928766340590912,-2.4808765353098505,-2.1801741614272308,0.9669878994349642,1.6226221032134622,1.0,8.0,8.0,29.0,-31.108527131233135,-11.568183092847015,8.628983163063836,33.9337370327613,2.8679710231866657,1.2711924957456098,1.843403140810726,3.372122378539471,19.54034403838612,39.73751029429697,65.04226416399443,20.19716625591085,45.501920125608315,25.304753869697464,3.137066806919853,3.4093097438322055,4.426789708771478,2.2392109102964826,3.6037674310486034,3.8430904849349496,1.4836747990645796,2.992215301517489,1.9495380968405462,1.5085405024529097,0.4658632977759667,-1.042677204676943,3.1982168831192452,3.5306017152141322,4.691394641426451,2.2461569028183455,3.8195884650326346,4.101927995737412
211.0,-0.0512150151763469,149.0,1.0,-0.12659999537789632,0.6897620866618858,1.0220786267747501,-0.030069649015836364,-0.9702674766660776,1.1016859678743631,0.3666436212221656,-1.2137616054751157,1.51147368168381,-0.2235662012412236,1.0,5.0,1.0,191.0,-30.729919384156744,-13.338583162867321,5.669937784650055,29.82992665438337,2.882756763902039,1.3955266123111467,1.6331773094049367,2.772555840089363,17.39133622128942,36.3998571688068,60.559846038540115,19.008520947517376,43.168509817250694,24.159988869733315,3.20277708957267,3.313239303729525,3.9996690420879313,2.1481998625881564,3.1039588289927846,3.2178150988471637,-0.37983470295680744,-0.5249843490672395,-2.2503476359070813,-0.14514964611043202,-1.8705129329502737,-1.7253632868398416,3.1016105266089697,3.0545709594967585,3.861487435816757,1.5631178183039294,2.832669903866132,2.7810851608856457
212.0,0.4519692130850617,31.0,1.0,0.4794026011456441,-0.6980598670122664,-1.2705640674620355,1.1070966665297692,0.2729610009398705,2.0427641014390683,0.04411471563455999,0.5883025636925998,0.7696051542416408,0.5160600201465929,0.0,3.0,3.0,191.0,-31.24738990979167,-14.38677687606366,3.0548340046656515,28.382558032737812,2.4374638567309588,1.5966797993476576,1.4421084938892614,2.4387472664431202,16.86061303372801,34.30222391445732,59.62994794252948,17.44161088072931,42.76933490880147,25.32772402807216,2.913866234835538,2.832120576708787,3.448002071120833,2.151525805049159,2.914939898390474,2.833225218321224,-0.9526381873389195,-2.657492455142784,-3.3851153515450916,-1.7048542678038645,-2.432477164206172,-0.7276228964023077,2.926100311002618,2.7842455374231907,3.8519406833944245,1.5978775395129388,3.10461534606271,2.9712954463700534
213.0,0.6133015697337811,229.0,0.0,0.4794026011456441,1.1736835918477742,1.4667255366745409,-1.08187828666838,0.7454478000075612,0.3140272443235481,-1.2988767067956528,0.11585281094142008,0.5430671871670107,-0.20824862899663088,1.0,1.0,4.0,197.0,-30.768978740811477,-13.499905755620395,4.232017525225389,29.505633213100595,2.104774586662965,1.3927399490909358,1.494442265250434,2.6220300289364475,17.26907298519108,35.000996266036864,60.27461195391207,17.731923280845784,43.00553896872099,25.273615687875207,2.5238463951786123,2.5813627689321588,3.362308363804058,2.042812338410132,2.968967166951883,3.018012451400974,-0.5441782358758442,-1.9264630612169147,-2.4441003026898924,-1.3822848253410704,-1.8999220668140482,-0.5176372414729777,2.4214357600902674,2.3388916781837437,3.3989358114931663,1.4712805443533838,2.8717619693432686,2.8025131490502533
215.0,0.052388677453807375,7.0,0.0,0.179485277989533,1.6673165307274798,-1.0437437054021588,-0.10368841344928856,1.3071353903437082,-1.5919010936835198,0.3552354832584821,-0.6380385265822701,-0.7544699548413207,0.5619689908315816,0.0,9.0,2.0,97.0,-31.242512650408745,-12.380192380874432,6.072528031910532,31.20751121102391,3.207435872464452,1.0383142692808647,1.5386605659827457,3.246514590105361,18.862320269534315,37.31504068231928,62.450023861432655,18.452720412784963,43.58770359189834,25.134983179113377,3.3713115248763437,3.5574037180621128,4.5637157952417216,1.8562254332657442,3.408511919527235,3.592677736880574,1.0490690484673904,0.16943400314045276,-1.6164695320814402,-0.8796350453269375,-2.66553858054883,-1.7859035352218928,3.3560964758388385,3.394106412256227,4.491084298359077,1.4814385960359648,3.2931049407927495,3.33183356932104
217.0,-0.10399796124422424,223.0,0.0,-0.12659999537789632,0.12781441878579572,0.33866229375411805,2.5631285753129283,-1.6020271160628674,1.1495904960655463,0.9718882735132044,-0.02648373343250347,-0.6734179200286645,2.2421538800261134,0.0,9.0,2.0,5.0,-30.68810916109196,-13.66420262244602,5.171752904591068,29.66403078813851,2.5657576208441024,1.3259745945934385,1.5185669134560773,2.8345547533639124,17.02390653864594,35.859862065683025,60.35213994923047,18.835955527037086,43.32823341058453,24.492277883547445,2.8881344834385434,2.981469040517293,3.8233248382445266,2.015999527815111,3.1293624391120285,3.2157030522828856,-0.7952940548601348,-1.0735466340099082,-3.1030972912332695,-0.2782525791497734,-2.3078032363731342,-2.029550657223361,2.7094482507102846,2.7013199805665784,3.7588236661573173,1.6123655164072612,3.0710500279799042,3.0638812131815043
218.0,0.5520135314201602,47.0,1.0,0.4794026011456441,-1.1002431242062083,0.13174406604469505,-0.3217899279571151,0.713526337954996,0.6948125050892768,-0.9550169909118422,-0.6071055949938023,-0.25271443619260203,2.252728166607746,0.0,1.0,4.0,73.0,-31.105611817647507,-14.113130753605416,3.035915724991429,27.259919942963695,2.586782045428633,1.584047773237896,1.4087619438073895,2.4568094269368705,16.99248106404209,34.14152754263893,58.365531760611205,17.149046478596844,41.37305069656911,24.224004217972265,3.0332571105087482,2.9455138032051247,3.5675417181636178,2.119862628148322,2.9232037062418024,2.8320527492625995,-0.8000319981800764,-2.787119080956977,-4.300504393589868,-1.9870870827769003,-3.5004723954097923,-1.513385312632892,3.2690482273429247,3.155410443863617,4.002722383635983,1.7247234300365772,3.0066330539881436,2.8826690892094673
219.0,-0.470483949711921,167.0,0.0,-0.4708332508412998,0.1261641478013607,-1.0598302084939517,-0.8221608962121668,-0.9194036609619248,-0.3811218723689987,0.11752389683421012,-0.9751032811324312,-2.862408536706861,-0.6165421865974097,1.0,8.0,7.0,73.0,-31.016979488194583,-11.175893283327087,10.8393600983056,37.3351558625165,2.5481406869696737,1.1010800435956312,2.1251732131729737,4.050106536144949,19.841086204867494,41.856339586500184,68.35213535071108,22.015253381632686,48.511049145843586,26.495795764210904,2.7758599069468253,3.318038900702977,4.785016605479475,2.3934783158392094,4.1971109368860615,4.573808494035576,2.027834983800572,4.943245412531785,5.778706048267088,2.9154104287312124,3.7508710644665153,0.8354606357353029,2.5614493171818835,2.776348835790684,4.660917290459108,1.848321468241353,4.175204112431661,4.310385091145686
221.0,-0.3118648844682574,173.0,0.0,-0.4708332508412998,0.929227955542144,0.9275264459988319,-0.9251330679714532,-2.0171401696213005,-0.21218452470631105,0.8959131128808745,0.04312938707572751,0.6791319064825211,1.0808406715364187,1.0,5.0,7.0,13.0,-30.765600053484615,-11.84548014988925,8.88819882235535,34.592246391743785,2.857262968214354,1.2050344841795921,1.6739764490576978,2.6683714919300834,18.920119903595364,39.65379887583997,65.3578464452284,20.733678972244597,46.43772654163303,25.704047569388436,3.100977229453818,3.311517600969217,3.90949588674477,2.062596727443781,2.9278515206559153,3.1499846937636056,1.106868682528452,2.726339548586193,2.6710721321825845,1.6194708660577413,1.5642034496541326,-0.05526741640360866,2.9247248093929388,2.9543687653633817,3.727630458826505,1.5544458141673514,2.7537675691675116,2.7852316629097364
222.0,-0.9612568107057328,13.0,1.0,-0.8886317757201432,-1.6428598192086352,-0.03582035337095171,-0.054025620863323305,1.231283021672416,0.4672458021680019,-0.1776654345193297,-0.1072194722758912,1.8883565947733247,-0.6818174900807017,1.0,9.0,6.0,211.0,-30.73024719012131,-12.964639978426971,6.76282091602949,35.211647118489665,2.447247094835028,1.2868003125837606,1.454939850275186,3.5099907570871127,17.765607211694338,37.4930681061508,65.94189430861098,19.727460894456463,48.17628709691664,28.448826202460175,2.7649364165644292,2.8470806646628866,4.278907974941205,1.9423452351177029,3.7384341854983387,3.7995901203624243,-0.04764400937258212,0.5449681047053668,3.255119995565147,0.592612114077949,3.3027640049377287,2.71015189085978,2.599259120558532,2.5048249361184602,3.9841055297204524,1.4506599891846115,3.421017877119226,3.3498303390415862
223.0,-0.6120767394398784,113.0,1.0,-0.4708332508412998,0.4451980937881364,0.8867296663455313,-1.3831748220588618,2.541307828613247,-2.5010002237542404,-0.3793978132929469,-1.743296017542232,0.5631162425244993,-0.2904765661115855,0.0,7.0,7.0,13.0,-30.134748857966002,-11.36762288069958,8.070260307080211,34.20563421810862,2.8521596235653477,1.3280536816415165,1.5583893273192895,3.300736923600363,18.767125977266424,38.205009165046214,64.34038307607463,19.43788318777979,45.5732570988082,26.13537391102841,3.146194701479553,3.2501371992269945,4.362302002052954,2.047511630449081,3.5578913446225946,3.650128975025602,0.5511246925809088,0.8747997741738434,1.2508586994102053,0.32367508159293457,0.6997340068292965,0.376058925236362,3.6613030340327515,3.5868460160585016,4.65583336868047,1.7048257314021626,3.423120037108647,3.34336286160387
224.0,-0.6030900557174337,101.0,1.0,-0.4708332508412998,-0.5993191860044662,1.8973896780179027,2.2824724853320144,0.1951666488211248,0.3608081457663583,0.3035444295610009,0.3425208075575364,-0.04470829166713015,1.3186571159882992,1.0,4.0,3.0,11.0,-30.634864578160133,-14.042943001682417,5.080982757932054,28.333339512138963,2.6627984735898065,1.2547410053589765,1.5950478351126278,2.568289966133763,16.591921576477716,35.71584733609219,58.968204090299096,19.123925759614472,42.37628251382138,23.252356754206907,2.943615243451742,3.1039770146136205,3.6995417366338184,2.0294217370538674,2.858406608702236,3.0232914094477965,-1.2128092293729003,-1.4038905025202806,-3.71857022274673,-0.19108127314738033,-2.50576099337383,-2.31467972022645,2.9522698227191095,3.0185070629804693,3.8564629235864136,1.6346667215966268,2.9039725691592118,2.9712866683566914
226.0,1.289544532526301,163.0,1.0,1.6635044382564037,-0.20381293620614865,0.0790443504338605,0.6672747185098924,-0.5256997706366349,0.037636652484629295,0.3936435084613248,-0.6844001653110744,-1.8124686429512964,0.4395286796386195,1.0,5.0,1.0,101.0,-30.253461712499007,-12.770624505073883,6.4170167093403,30.271326349664317,2.754868109401349,1.3851251938777878,1.732661894577068,2.7482181441626437,17.482837207425124,36.670478421839306,60.524788062163324,19.18764121441418,43.041950854738204,23.85430964032402,3.0834834364581143,3.254445504401012,3.891272448454532,2.2182626182745753,3.0775436261115368,3.248818278824496,-0.37660353736331975,-0.27216539839125814,-2.1781222745364817,0.10443813897206161,-1.8015187371731622,-1.9059568761452237,3.099010153331647,3.001983128034235,3.7862557098466483,1.7066569046586446,2.8699316001541155,2.7648772414182754
227.0,0.9012485103319132,149.0,1.0,0.8851836694325024,1.067321284490752,0.6907061718926115,-0.4378478275118193,0.6683551659110668,0.9683222466542724,-1.9722875655424468,0.8490393270179097,0.006264866174472457,-0.9062851595337008,1.0,4.0,9.0,13.0,-30.829319466654347,-12.64315318212009,8.575805409344419,36.07921352932526,2.838860486506566,1.408109316246129,1.625989956668195,3.5681457665034904,18.18616628453426,39.405124875998766,66.90853299597961,21.218958591464506,48.722366711445346,27.50340811998084,3.1688958184748577,3.2715397293987025,4.559692212514467,2.150956807024488,3.8359400487384994,3.9211615052433917,0.3729150634673335,2.4776655487449837,4.221758682933791,2.10475048527765,3.8488436194664573,1.744093134188807,2.921017128472204,2.8865154337272014,4.231190586831349,1.625327888616096,3.494666390152018,3.465879897338549
228.0,0.5997945028041313,163.0,0.0,0.4794026011456441,1.6587435832648043,0.7458372743466685,-1.757019062179831,-0.1455687515543404,-0.8272337112644044,0.16215727461165702,0.9826186574337854,0.35864104299932925,-0.3284245511503703,0.0,9.0,3.0,137.0,-29.534582670074293,-12.187305922789532,7.486469192056293,33.558529381581636,2.608420401398505,1.2151936104142453,1.7529966351339075,3.18373777844672,17.34727674728476,37.021051862130584,63.09311205165593,19.673775114845824,45.74583530437117,26.07206018952534,2.8775949161102483,3.1427462820314878,4.115828377415753,2.1330008705067165,3.4077678548722274,3.634444035158563,-0.5423584036216195,-0.03415470578495583,0.3299538087706475,0.5082036978366636,0.872312212392267,0.36410851455560334,2.840067931126991,2.868649759206655,3.905977758143567,1.557880014265723,3.074817221391284,3.1012362909886226
229.0,-0.14399137730488254,67.0,0.0,-0.12659999537789632,0.8225498999878199,-0.06506126063633062,-0.925211759096436,0.23469211202844306,-0.6683486844368347,0.36971550055242,0.5856773732820577,-0.8827740944555423,-0.9366057169570456,1.0,9.0,1.0,163.0,-30.598655050221762,-12.320230842041855,7.017436776525372,32.35902454478115,2.5069575825051125,1.1279519214007698,1.7736735568951933,3.2963276666722106,18.278424208179906,37.61609182674714,62.957679595002915,19.337667618567227,44.679255386823,25.341587768255778,2.7490201631620614,3.070953305882251,4.141329787223971,2.1019499098268097,3.4839706690872627,3.7432197333976944,0.4651729871129805,0.7927803160408999,0.2238416925648311,0.32760732892791944,-0.2413312945481494,-0.5689386234760688,2.6579798842646447,2.7707185450942564,3.942416673986235,1.6922935403323796,3.2756106914354386,3.3677365682042137
231.0,-1.5045697477412583,79.0,1.0,-1.6214216246627184,-0.2313808427896025,0.7360373864206208,0.8161898347690929,0.29041289413208143,-1.4804225786227594,3.404358986494129,-0.1107566459840723,0.4508852341210149,-1.3459529580312874,1.0,7.0,3.0,29.0,-30.236063427914047,-13.319455039398001,6.521438024058901,30.81237183227216,2.7186664308864414,1.2170468211750842,1.8368029692421235,2.7781320118315707,16.916608388516046,36.75750145197295,61.04843526018621,19.840893063456903,44.13182687167016,24.290933808213257,2.978649044006561,3.2810047714450987,3.887050892076428,2.2034173714367093,3.0330216682535767,3.330444808577379,-0.9091529529676733,-0.1824679956976305,-1.6508491732764239,0.7266849572700428,-0.7416962203087506,-1.4683811775787934,2.9470053250744948,3.0508087852846613,3.822569230834607,1.686996381880939,2.8549182252094,2.9619506969200944
234.0,-0.5239406724746489,59.0,0.0,-0.4708332508412998,-0.4122327682286233,0.8892155180316729,0.8774490370685394,0.28573350690503624,1.9043269654281547,0.4568537614823576,-0.7950264596317914,-0.7650150250211359,-1.0774166709281634,1.0,6.0,6.0,23.0,-30.644465603117318,-12.431492633330787,6.154708255533171,34.3072626921675,2.531854881684338,1.063508409978141,1.4729156237229495,2.8629432982195944,18.21297296978653,36.79917385865049,64.95172829528482,18.586200888863956,46.73875532549829,28.152554436634325,2.746149901225905,2.9291243702710847,3.8218756482556184,1.8167362419188424,3.054094704968188,3.219615623553168,0.3997217487196062,-0.1282854686032956,2.264953982238977,-0.5280072173229018,1.865232233519371,2.3932394508422727,2.6138256071219685,2.6023843679476903,3.466951864614065,1.3376148979844138,2.6526523421515864,2.641379287874854
